text,emocion
Aparentemente frágil y vulnerable ... demuestra lo que es la fortaleza interior. #gretathunberg #nobeldelapaz #foroeconomicomundial #teenagers #enviromet #nature #onu #ecology #survive #responsability #earth #autismo… https://t.co/GQZkymy6CT,otra
En mi pueblo (pueblo de #Valencia) lo que hace Bran de #JuegoDeTronos es dotorejar.,otra
El suicidio o sacrificio de la mujer roja aún no me queda claro 🤔 #GameofThrones #JuegodeTronos https://t.co/0kSEIUlAJH,sorpresa
"Trump aconsejando emplear aviones cisterna para sofocar el incendio de #NotreDame cuando existía riesgo de colapso de la estructura. Si, el señor del que depende el botón nuclear. 😱😱🚨🚨 https://t.co/mhG58pY3Kh vía USER ",otra
Mi opinión sobre #Venezuela es que uno es un un dictadorcillo de poca monta y el otro un payaso simulando dar un golpe y mientras tanto el pueblo matándose entre ellos. Que la dejen de hacer el ridículo la izquierda defendiendo a maduro y la derecha a guaido,asco
Y USER vuelve a dejar en la calle a la basura de USER #DiosdadoCabello el aun cree q esto es un juego y q Guaido es un gafo. Por segunda vez lo deja loco. #VenezuelaLibre https://t.co/L8Bx67c0jA,otra
"Un lujazo trabajar con gente como tú, Pecino. Ha merecido la pena el esfuerzo y las ganas. Así da gusto. #LaMagiaDeLaRADIO... 🎙 USER #ElecccionesGenerales28A https://t.co/xrO4c7ovKQ",alegria
Orgullosa de mi país que ayer salió a votar en masa y mostró su rechazo a la corrupción de USER . Qué tomen nota. Decepción por la llegada de la ultraderecha melancólica al gobierno que sin duda hará mucho ruido e interará obstaculizar el progreso. #ElecccionesGenerales28A,otra
8 minutos para que comience el sufrimiento #JuegodeTronos,miedo
Esta es la España que me gusta pero ahora hay que hacer válidos los votos en decisiones correctas. La derecha a la deriva. El trifachito cuanto más lejos mejor. #ElecccionesGenerales28A,alegria
El okupa ya puede ocupar tu casa El etarra puede pasear con tranquilidad. El presidente ya puede romper el pais #ElecccionesGenerales28A #PSOE,otra
"Mucha pena por #NotreDame, ojala asi les de pena ensuciar las playas luego del feriado de #SemanaSanta",tristeza
Para quienes se interesen por el derecho #penal les recomiendo el libro “Actialidad Penal 2019” en el cual tengo el placer de ser uno de los coautores junto a USER y otros ilustres juristas especializados en la materia #DiaDelLibro #Penal #Abogados https://t.co/nQBI1ThgPu,otra
"Huy nooo, solo hay una forma de describir esto.... que gol tan hijueputaaa!! #ChampionsLeague #Messi",sorpresa
"Discurso de #GretaThunberg Thunberg, activista climática sueca de 16 años, la niña que se atreve a reñir a los líderes mundiales, nominada al #NobeldelaPaz, en la Unión Europea-Bruselas, en el Consejo Económico y Social Europeo 21/02/2019. #CambioClimatico https://t.co/LT4zCoWAt1",otra
USER Busquen más fotos viejas rápido rápido #ElPuebloEnMirafloresConMaduro #Venezuela #30Abr,otra
⚠️ #ATENCIÓN #Internacional Miles de venezolanos acudieron al Palacio de Miraflores y sus alrededores. El #Chavismo se movilizó una vez más contra el fallido golpe de Estado. #ATnoticias #Venezuela #VenezuelaSeRespeta #30Abr #PuebloEnMirafloresConMaduro #CorreoOrinocoImpacto https://t.co/7rpSG80opZ,otra
Comienza la jornada de #LaLiga en pocas horas... ¿Cuando acabé el sábado tendremos un #FCBarcelona campeón? ❤️Me gusta si crees que sí.,alegria
Esto nada más es suficiente para que desembarque el Comando Sur de USA 🇺🇸YA ! #Venezuela #MaduroAsesino . https://t.co/iGU9cnvc98,alegria
Me causa mucha tristeza que un momunento tan impresionante e histórico como #NotreDame se haya incendiado... Es una enorme tragedia.,tristeza
Hoy fue un dia lleno de emoción viendo #AvengersEndgame y #GOTS8E3 #GameofThrones #JuegodeTronos,otra
"Nací en un hogar cristiano y desde pequeño me mostraron que la #Biblia es un libro que entrega valores y principios a todos nosotros. ""Toda Escritura es inspirada por[a] Dios y útil para enseñar, para reprender, para corregir, para instruir en justicia"" #DiaDelLibro https://t.co/uOv38AMUqd",otra
USER consigue la asombrosa cifra de 0 escaños en #Canarias. Orgulloso de mi tierra 🇮🇨💜✊🏼 #UnidasPodemos #ElecccionesGenerales28A,alegria
🏆 🗣 Gárate: “Algún día llegará esa Champions anhelada”. #Atleti #UCL #LaLiga ➡ https://t.co/F9uMRQVRls https://t.co/uESU2eJr9D,otra
"No comparen a #Venezuela con #Sudam! No joda, los quisiera ver si no hubiesen tenido 100% a los militares con ellos. Aqui nos caen a perdigones, gases, balas, tenemos que salir con pañuelos, vinagre, bandejas de escudo. Igual no sé en qué ira a parar el rollo de ellos",ira
Este #DiaDelLibro me agobia recordar que todos mis libros no me han podido acompañar en cada mudanza.,tristeza
REACCIONES 🗣 | ¡EL HÉROE DE LA NOCHE! ⚽ Van de Beek ya piensa en la revancha de la próxima semana ante USER por la #ChampionsLeague 🏆 https://t.co/6c69nQFM07,otra
"#DíadelLibro “De los diversos instrumentos inventados por el hombre, el más asombroso es el libro; todos los demás son extensiones de su cuerpo… Sólo el libro es una extensión de la imaginación y la memoria”. Jorge Luis Borges. https://t.co/6dTxrnUg4P",otra
Gracias a Dios que me ha Bendecido con la presencia de mi abuela en mi vida. La amo #Abuela #SantJordi #SantJordi2019 #DiaDelLibro #yeya https://t.co/e6B535C4SW,alegria
#spoiler #GameofThrones No entiendo muy bien qué es lo que ha hecho Brand... Osea se pone en modo zen con los cuervos... No pasa nada... No sé.... Menos mal que Arya tiene ovarios. #JuegodeTronos,otra
Qué mejor regalo en el #DiaDelLibro !!! Muchas gracias Big Sur Chile y felicidades a los otros dos ganadores !!! Yuuuuhuuuu 💃🏽💃🏽💃🏽💃🏽💃🏽 https://t.co/GYrg5IPyHo,alegria
🗓️ ¡¡ HOY es el #15MClimático !! Y gracias a #GretaThunberg 💪🏽👧🏼 y millones de jóvenes el planeta 🌍 tiene futuro. 📣 #ClimateStrike #ClimateAction #climatemarch #15marzo #15M #PlanetDefender #fridaysforfuture #schoolstrike4climate #ClimateChange #GlobalWarming #Activist 🙌🏽 https://t.co/rLDBXmBNRx,alegria
Alguien mas se ha dejado los ojos con el capítulo de #JuegoDeTronos de hoy??,otra
"¿Por qué no hicimos nada cuando aún estábamos a tiempo de actuar? #GretaThunberg #Valiente ""...Os habéis quedado sin excusas y nos estamos quedando sin tiempo..."" #cambioclimatico https://t.co/qw5ktepjoV",otra
"Esta es la España de la que estoy orgullosa, la que frena el fascismo y sale a votar en masa. No pasarán. #ElecccionesGenerales28A",alegria
"Mira, si hoy no se lia, para mi pasa de la mejor serie de la historia a la mayor decepcion de la historia. #JuegodeTronos",otra
"Todo es culpa de los islamistas menos el 11M 🤦‍♀️ y que no se indignen l USER católic USER y no católic USER por la cantidad de mensajes xenófobos y sí por mensajes de gente que, o no siente pena o simplemente padece ignorancia histórica. Da igual. Odiar y lanzar bulos da asco. #NotreDame",ira
"Tremenda muestra de dignidad del canciller Jorge Arreaza en representación de su pueblo y gobierno de #Venezuela el pasado año 2018, posición mantenida firmemente en el actual 2019, tanto por los venezolanos... https://t.co/imh7tziT3f",otra
#GretaThunberg ¿Hasta cuando lo vamos a entender?,otra
#RFEF ⚽ #LaLiga | El orden del día de la asamblea de la RFEF https://t.co/pOETaZwqjg https://t.co/h138AVuq2O,otra
5. A Podemos le fueron favorables los debates y el regreso de Pablo Iglesias. Terminó superando el número de diputados que le asignaban casi todas las encuestas. #28A #ElecccionesGenerales28A,sorpresa
USER USER Presidente de la República #Venezuela USER Le habla al país y la comunidad internacional a las 6 pm Ruedalo #30Abr,otra
Mk ese ida de la semi #ChampionsLeague esta re bueno pana!!,otra
#DiaDelLibro Los 5 mejores libros de Isaac Asimov https://t.co/cifraum3j2,otra
"No hay Planeta B #noplanetb #antropoceno #anthropocene #clifi #climatechange #gretathunberg #emergenciaclimatica #ecocidio #extractivismo en Santiago, Chile https://t.co/cNi8FWw7DK",otra
USER USER Ya ganamos #LaLiga sin jugar pierde el Atlético ¡Somos Campeones!!! 💪🏻💓🏆⚽,alegria
""" #Messi es el camino y #Barcelona va 1-0 "" "" ¿Quién más que #Messi podía darle al #Barcelona el gol del título?"" El #hombreperro lo volvió a hacer. GRACIAS, los demás a las duchas. #LaLiga https://t.co/oEHGq5GXuq",alegria
Puta mierda el 8x03 de Juego de tronos. Como cargarse arco argumental de varios personajes en un episodio. No me jodas. #VivePoniente #JuegodeTronos #got,ira
Con lo ocurrido en la catedral de #NotreDame no pude evitar recordar esta serie. #gargolas https://t.co/EH8SOnJIR5,tristeza
#DiaDelLibro Ají en el culo a los levantaos de raja que solo leyeron Las fantasías sexuales de pinocho con Guzmán,ira
"#EleccionesL6 #Elecciones28A #ElecccionesGenerales28A empecemos a darles las gracias a USER y USER por hacer que ganemos los socialistas, comunistas, independentistas y batasunos",otra
"Y después de todo resulta que en este día del libro no tengo nada de Shakespeare ni de Cervantes en mi biblioteca, así que aquí les dejo algunos de mis favoritos. • • • • #diadellibro… https://t.co/tX8ctE2y9H",alegria
"No nos alegremos tanto de los “pocos” escalos de mierVox porque recordemos que han pasado de 0 a 24. Es decir, por mucho que hayan conseguido MENOS de lo esperado el problema es QUE HAN CONSEGUIDO ESCAÑOS. Tienen representación, ese es la maldición. #ElecccionesGenerales28A",ira
"Feliz #DíaDelLibro 📚recuerden que no hay mejor regalo para un(a) niño(a) que un libro, xq alimentas su imaginación y empoderas.",alegria
La pregunta es ¿quién o qué originó el incendio?. Claro está que las consecuencias son devastadoras. #NotreDameEnLlamas,tristeza
La catedral de #NotreDame el día después del incendio en #Paris #Francia https://t.co/tcqgszqGqH,otra
"Si llega a ganar VOX y el rey de la noche el mismo día, este si que hubiera sido un lunes realmente negro. #28A #EleccionesGenerales28A #EleccionesL6 #ElecccionesGenerales28A #GameOfThornes #Arya #AryaStark",tristeza
"La #ChampionsLeague es mi obsesión, tenés que dejar el alma y el corazón #viscabarça 🔵🔴🔵",otra
¡¡Arde París!! y con ella 900 años de historia. Una pena y es que no valoramos lo que tenemos hasta que queda reducido a cenizas #NotreDamedeParis #notredame #paris #JeSuisNotreDame https://t.co/eM5NLczuxM,tristeza
"«Letras capaces de llegar al alma. Es una obra que, con un lenguaje sencillo, es capaz de llegar al corazón del lector». ⭐️⭐️⭐️⭐️⭐️ Opinión en Amazon. 'Elefantes amarillos' 👉 https://t.co/krdvPlCtwX USER #Poesía #Poemas #Cultura #DíaDelLibro #LeerEsUnVicio https://t.co/OoYtTlBr2z",otra
"Amigos, merienda y elecciones. ¿Se puede pedir algo más para quienes nos gusta más la política que comer con las manos? ✊🏻#ElecccionesGenerales28A #EstamosMuyCerca https://t.co/p3ccTlguC8",otra
La gente que hace bromas con #NotreDame y juego de tronos... Esa gente que tiene que hacer chistes a toda costa para mantener con vidilla su perfil. Twitter 2019.,otra
"USER Se trata de leer y hacer tuyos los libros. Ellos cuentan tu historia de vida y te acompañan. Gracias a ellos y con ellos, te descubres, descubres al otro; sus páginas abren tu mundo y te permiten comprender con cercanía la experiencia humana. Los libros nos humanizan #diadellibro",alegria
Hoy la humanidad perdió un pedacito de su historia! 😢 #Notredame #Paris #Francia https://t.co/m8DXC8JovZ,tristeza
"Los esperamos a disfrutar del fútbol, en La Panza Malasaña, ☎️ 91 5944308 #lapanzaesprimero #cocinamexmex #panzafut #championsleague USER https://t.co/0PrUMA8uuH",otra
"Sin duda el mejor jugador del mundo #Messi y no solo por tener un toque especial sino por trabajar en equipo, eso es un profesional y líder USER 3 -0 USER #ChampionsLeague #ChampionsxFOX #Elbúhoanalista https://t.co/BrH4yK7O1l",alegria
"Ya esta hablando vox de la derechita cobarde, ahora lo valiente es ser un bocazas y un mamarracho #ElecccionesGenerales28A",ira
"Llamas, humo y lágrimas: Notre Dame se tambalea ante los ojos de la multitud https://t.co/UHOPJYcEwy #NotreDame #Paris",tristeza
"En el #DíaDelLibro, ¿cuáles son las recomendaciones de los CEOs peruanos? #MeGustóEsteLibro https://t.co/vx1khQBBuy",otra
"Todavía llena de alegría democrática, acabo de DISFRUTAR de la Batalla de Invernalia. No spoilers (🤐) pero sí cuatro palabras: historia de la televisión #JuegodeTronos #GameOfthrones #AryaStark",alegria
Buenas tardes 10 horas #SinLuz #Zulia Y cayo de sorpresa que Amanecimos de Golpe 🤔🤔🤔🤔👏👏👏👏👏👏👏 #Venezuela #30Abr,otra
"Mejorando nuestro #listening con temas actuales,esta tarde #gretathunberg y su discurso en #climatechange con nuestros alumn USER de #b1forschools ...aprenderemos #vocabulario y… https://t.co/FDJA00okcB",otra
Líderes del mundo reaccionan con estupor ante #incendio en #NotreDame https://t.co/DwoXoQzMDv,sorpresa
"Otra noche que me acuesto cabreado...hoy por Messi. Hace unos días por las elecciones...vaya semana. Días duros para la derecha y el madridismo. Eso sí, volveremos con más fuerza! #ChampionsLeague #DiaDelTrabajador",ira
El 8x03 de Juego de Tronos es sencillamente espectacular ⚔️❄️🌫😱 #JuegoDeTronos #juegodetronos8x03 #Got8x03 #GameofThrones #ForTheThrone #BattleForWinterfell #HBO #HBOEspana,alegria
Buaaah que brutalidad... que pena mas grande #JuegodeTronos,tristeza
"Joder, he salido muy tocado de ver el capítulo de Juego de Tronos. Lo único que pido ahora es que el final no sea una mierda empalagosa para complacer a la gente. #GameofThrones #JuegoDeTronos",ira
"En estos momentos “qué bonito” o “cómo ser feliz” son proposiciones demasiado complicadas; prefiero aferrarme a otros criterios. Por ejemplo, a si algo es justo, honesto o universal. #DiaDelLibro #TokioBlues #HarukiMurakami",otra
¿Ya se inventaron alguna profecía apocalíptica con respecto al incendio de #NotreDame? 🔥🕍,otra
Así se celebra #laliga en casa desde #Panama USER USER https://t.co/XGM6rQ4DnL,otra
Primeras Imágenes del interior de #NotreDame después del fuego. Impresionante. #Paris #NotreDameFire https://t.co/8sSOAFAc69,sorpresa
"32' #Barcelona 1-0 #Liverpool | Busca el Barça constantemente a Jordi Alba, que está haciendo mucho daño con sus incursiones #ChampionsLeague",otra
Weon los pases profundos que ha tirado Liverpool llegan a ser groseros. #ChampionsLeague #ChampionsxEspn,otra
"Tanta información que se lee en las RRSS sobre #Venezuela, pero qué tristeza la posición que han mantenido los MEDIOS del país. Ausencia de información, AUTOCENSURA.! Parece que se vive en Narnia cuando realmente hay crisis y caos. USER USER USER ",tristeza
#VariedadesPA La Catedral de Notre Dame es una de las catedrales de estilo gótico más antiguas de todo el mundo construida entre 1163 y 1245. #NotreDameFire #NotreDameCathedralFire #NotreDame #NotreDameCathedral #NotreDameEnLlamas,otra
"Es la hora de #Venezuela, pero fundamentalmente es la hora de todos los SERES HUMANOS del PLANETA y de todo los demócratas del mundo. No más solidaridades de tuiter de los GOBIERNOS de #Latinoamerica",otra
Desde Lost no me levantaba antes para ver un estreno. Ha merecido la pena aunque mis expectativas estaban demasiado altas. #BattleOfWinterfell #JuegodeTronos #GameofThrones,otra
Esta noche? La mejor noche de mi vida #ElecccionesGenerales28A #JuegodeTronos 🐺,alegria
"Cómo un presidente de un gobierno , que tiene un ministerio de ""transición ecológica "" recorre 4000 kms en avión para pasar 4 días de vacaciones #MedioAmbiente #transicionecologica #PSOE #GretaThunberg #rebelionextincion",otra
Mientras veía el #juegodetronos8x03 #JuegoDeTronos me he levantado un par de veces a ver si se había apagado el monitor.,otra
Un grupo de personas cantan y oran mientras la catedral de #NotreDame está en llamas. Así vivieron los parisinos una de las tragedias más grandes del patrimonio arquitectónico de #Francia. https://t.co/hpnMZzw7wA,otra
