text,emocion,label
@zinxsoficial LPM QUIEN ME PUEDE sTALKEAR A MI ,ira,0
Que en la calle sea un príncipe pero que en mi cama sea salvaje y peligroso🎵,otra,6
"@natymartins No amor, vos también lo podrías hacer. Pensé que solamente eras fan de La Sole, pero parece que del Pro también. ",alegria,3
@SomeKralzo Vpc.... Holy shit yo hubiese explotado de la rabia como si fuera una mina de sulfúro con fosforito adentro.,ira,0
"O muchísimas más, qué puta nostalgia que este papi se haya ido así... mucha música nos dejó todo",tristeza,2
@TodoRating @telefe Y a esa hora no hay nada ,otra,6
Luego dicen que si me enfado... Pero con razón!,ira,0
"No tengo palabras para describir lo afortunado que me siento con el apoyo que me brindan cada día mas, gracias, estamos juntos en esto💥",alegria,3
jaja entonces a mi me bloquean tanta importancia me dan jajjaja caramba ,alegria,3
@purplehanash Awww condolences... ,tristeza,2
"@LothricBorgunll < venganza. Y de esa manera la cadena de odio, venganzas y sangre nunca terminaría. Ella tenía en sus manos el poder que >",ira,0
Me: Only deep and meaningful lyrics get to me Factoria: hay otro en mi vida que curó mis heridas me devolvió la alegría que daba por pérdida,alegria,3
Jamás he tuiteado su nombre jajaja por miedo.,miedo,1
"Si conduces, no uses el celular… evita ser presa fácil de un delincuente o provocar un accidente vehicular. #TipsDeSeguridad",otra,6
Posta estoy preocupada pensando que voy a tener q vender un riñon para pagar todas las entradas a kau d la semana q vieneEE,miedo,1
"Nadie es dueño de tu felicidad, por eso, no dejes tu alegria, tu paz, tu vida en manos de nadie.",otra,6
"""Nada que no se sane y se olvide en tierra de rumba con tragos de licor"" #Ironía #ThisIsGozar 😂",alegria,3
"""Nada es tan peligroso como dejar permanecer largo tiempo en un mismo ciudadano el poder"". Simón Bolívar",otra,6
"@phurfemnio Con el hecho de que seas una Selena puedo decirte que me tienes a tus pies, me ha encantado todo de tu perfil. 💕 -N.",alegria,3
"Buoh, me dormí de nuevo y me acabo de despertar y me encuentro que crush de mierda me ha bloqueado 👀 está resentido",ira,0
La felicidad es un maquillaje,alegria,3
"Me siento tan cansado u,u",tristeza,2
@ale_posho @RichaVega Jajaja ,alegria,3
Hay ternurita 🙄 a mi ni él café me quita él sueño 😉 #Odiosa #Sarcastica,ira,0
¿Hay algún estudio sobre la incidencia de personas con depresión usando Twitter o Facebook?,otra,6
"@Glorette_616 El me pelea, insulta. Yo lo bloqueo. Punto. Enojate con otro.",ira,0
madre no me deja hacerme un tatuaje #enojada!!!!!,ira,0
"Bueno uno no, par de botellas, unas cuántas, bueno sii 😆",alegria,3
Nunca vi un barrio que tenga tantos perros como el mio 😥,sorpresa,5
perdonen amigos si me quedo dormido y no me suena la alarma no es mi culpa,tristeza,2
La depresión es una vaina ran arrecha que ablanda las caraotas rápido...,tristeza,2
HOMBRES: a veces hacemos berrinche sólo para que nos consientan. Sépanlo,otra,6
Un amigo es una luz brillando en la oscuridad:) Te amo bombona! @MicaViciconte #QueTusAmigosSeanEternosMica,alegria,3
Me dan ganas de meterles una piña,ira,0
Lo que menos pense termino pasando ,tristeza,2
"@vegetta777 Buenos días samu esperó y ya no estés enojado , recuerda que ay millones de personas que valoramos tu esfuerzo 💜✨",otra,6
"#DigimonETC se arregloooo! Tenemos tamers, señores #felicidad",alegria,3
Volver a la pega no me entusiasma pero yo lo pedí. Capaz que me estén esperando con el medio sobre azul 😂,alegria,3
Yo la mejor y que te contesten así nomas me infla la vena😠😡,ira,0
@GastonDH08 Puuf cada vez que se va viene con algo mejor! Jajaj gracias primo ,alegria,3
"BUENO PERROS SE PERDIÓ YA A CAMBIAR DE PÁGINA Y PENSAR EN LO QUE SE VIENE,EN JUEGO LARGO HAY DESQUITE.",otra,6
Como hago para tardar por lo menos 5 minutos en contestar? Que persona ansiosa q soy lpm,miedo,1
"cuando me dicen ""te voy a decir algo pero no te enojes"" automáticamente me enojo un 98%",ira,0
A que hr pasa el tren del recursado? 😂,alegria,3
No se pero eres esa persona que me hace subir al cielo con tan solo esa mirada. 😀,alegria,3
"No creo en el horóscopo porque a veces puede y a veces no puede ser lo que te va a pasar, pero ahora si coincidió #Miedo",miedo,1
Tu cama es tu cama! 😊,alegria,3
"Se imaginan, que gracioso.",alegria,3
"Por lo general soy tremendo anti, pero es ir a una fiesta y arrancar a tomar y me vuelvo el hermano de distinta madre de todos😂😂",alegria,3
@Ancler_123 @emocritoMCPE Joder que nostalgia :'v,tristeza,2
@ManuelaCarmena ¿Conoces a una sola victima que pueda sentirse ofendida por homenajear a #MiguelAngelBlanco?¿Una sola?,ira,0
"Weón, tengo el agrado de decir que mi profesora de historia es  una de las docentes pro del colegio más ""bacan"" de chillan.",alegria,3
@As_TomasRoncero @diarioas Jajajaj.  La antimadridista disgustada,alegria,3
"@JoseAMdeejay con ese summertime me has hecho recordar mi primer festival en bcn con 18 años, emocionado al recordar a mis amigos de alli",alegria,3
No importa cuan atenta seas cuán amable seas si lo único que notan es cuando estás enojada y mentando madres,ira,0
A pesar de todo siempre te amaré...,otra,6
quien me lleva a Italia para insultar al hijo de diosdado,ira,0
@AweloJos Huelen la desesperación,miedo,1
"@javier_raya Una pena, mano. Ojalá pronto se abra otro chance.",tristeza,2
@jandracs Que no estoy enfadada ...,ira,0
@taty_zoloff @DaniChejolan @nuubiaaa_roldan @ManuZapataM te voy a querer siempre a pesar de nuestras millones de peleas!!! @taty_zoloff 💓,otra,6
HIJO DE TU REPUTISIMA BOMBA PERRA ESTUPIDA BABOSA MADRE😡😡😡😡😡😡(sin ofender a su mama no la conozco es solamente una expresión de odio así el),ira,0
@ZahiCrazy Encantado we :D,alegria,3
"Aparte no se porque pero acá es literal todo rico, la gente viene a morfar😂 😂",alegria,3
@cholucon Por cierto me falto #sarcasmo,otra,6
Lo mosquitos me estan aturdiendo😡,ira,0
@JosDice Si me sigues no me enojo😜,ira,0
@OjosColor__Sol He vívido engañado mucho tiempo ,tristeza,2
Estoy esperando la reacción de @lulcianaa a mis videos de ig. ,otra,6
"El partido de Isco fue una mierda y el de Bale, Modric, Kroos, Casemiro y CR7 fue la hostia en verso JAJAJAJA #ironia",ira,0
Por casualidad mañana es feriado ? ,otra,6
Esto me tiene muy nerviosa.,miedo,1
Yo no se como elias cejas tiene las re pilas lpm con todo lo que el hizo hoy yo ya estaria muerta d cansancio ah re pajera igual si,sorpresa,5
@suckjawregui era de terror,miedo,1
"Quiero cambiarme el @ hace rato a ""danionino"" o a algo que tenga que ver con Noragami o DN pERO esta demuestra mi amor a Hobi y aYUDA PÁNICO",miedo,1
Me da risa q se creyeran lo de v o r,alegria,3
"Se equivocan cuando dicen que llorar no sirve, sirve para sacarlo todo cuando ya no se puede recuperar nada.",tristeza,2
"Oye, ¿Y quienes eran los #PSLP que cayeron en el fake? Digo para reirme un rato, o webiarlos...No sé ",alegria,3
@IamYanetGarcia ¿Estás tratando de darme un ataque cardíaco Yanet? ¡Muy agradable!,alegria,3
"Acabo de comprar el bikini más hermoso del mundo , estoy muy feliz 🌊❤️",alegria,3
@juanbrandolin04 @Micka_Martinez0 @nazaromanosss @mica_paolo14 que agradable sujeto este juan,alegria,3
No crítico lo insoportable q son las publicidades de Spotify pero decir q Coldplay es la mejor banda de la historia es un insulto a Queen,ira,0
Tome gaseosa y una revolución tengo en mi panza jajaja mira q mg el peligro e,alegria,3
"#DanielSamperQEPD  Si todo muy triste pero alguien que piense en las burritas hoy, pobre costeños por que celebran con las burritas.",tristeza,2
@soygerd Será divertido! Ve inspirado y lleva material didáctico,alegria,3
@LauriDelfi Sos graciosa no?,alegria,3
Yo creo que nunca me había enojado tanto como lo hice hoy 🙇🏻‍♀️,ira,0
@agossilva3 Re graciosa yo jeje❤❤,alegria,3
"porq cuando hablaba de venganza se ponia triste, pero por ahi le recordaba a una venganza q tenia q ver con otra cosa y no con el""adulterio""",tristeza,2
nunca le dije a nadie porque pensé que se asustarían o algo después investigué y encontré que a otra gente también le había pasado,miedo,1
"Contrastes de la #Concacaf: mientras que Martinica es la sorpresa de la #CopaOro2017, E.U. y Costa Rica no están pasando por buen momento.",otra,6
@Juanmazza12 Un amigo es una luz brillando en la oscuridad🎵,alegria,3
"Detrás de una sonrisa se esconden  tú felicidad o tú tristeza, en un abrazo tú seguridad y en tu sangre tú pasión.",otra,6
"Existen dos grandes fuerzas que nos mueven en la vida, el #amor y el #miedo, y estas fuerzas son lo opuesto entre si",miedo,1
"#SanFernando 23:30se trata de incendio estructural en casa de material ligero con peligro de propagación, se despachan más unidades al lugar",miedo,1
"ya en 1 hora acabo la tarea, ah no menos, como 5 horas #triste",tristeza,2
Justo cuando mi hermano queria estar conmigo lo corri ,tristeza,2
@MasterChefMx  como cuando lloras en las entrevistas para conmover a los chef ,tristeza,2
A veces me gustaría ser un poquito más afectiva porque luego las personas piensan que me valen cuando en realidad las quiero mucho. ,otra,6
La areola se oscurece......la areola es ese círculo de tono más oscuro que el resto de tu pecho que se encuentra alrededor del pezón,otra,6
"Feliz día para vos! Prima, hermana, amiga y mi otra mitad 💛👭 te amo infinitamente.  Sofy Hernandez",alegria,3
"Para amarte no necesito que me des la luna, solo quiero tener la fortuna, de regalarte mi amor 🎶",otra,6
Y la depresión va de la mano con la ansiedad..,tristeza,2
@rtorresabc123 @TeresaBalladare JAJAJAJAJAJAJA recién veo esto que risa hp,alegria,3
@LeoneLGomezz_10 ... si quieren que este bien que me traten bien 😠,ira,0
Feliz dia en especial a los que a pesar de la distancia cuando nos juntamos sigue todo igual de bien y nos cagamos de risa como siempre,alegria,3
"@FonsecaPrieto_ Sonrisa perfecta, la gracia de Dios en ti 😁 Y mejor sin braquets jajaja un abrazo Caro",alegria,3
"Son los hombres los que nos violan, asesinan y desaparecen, pero tranquilas ellos también pueden ser feministas!!! *Sarcasmo* #Enojada",ira,0
"@greymvr @ana_lill Literalllll, se perdió de momento",miedo,1
Mi pobre gargantita. ,tristeza,2
Considero que toda las mamas son exepcionales y que un hombre no las valore es lo mas triste de la vida.,tristeza,2
@KidGuilty @cathy Jajajajaja ctm la #pipeton ,alegria,3
"J. Pelea cada mañana con tus miedos y fantasmas. Tus armas: la sonrisa, el silencio, la determinación, la palabra de Jesús, el diálogo...",otra,6
Ahora por fin voy a poder twittear la lista de la compra. ¡Ya era hora!   #280caracteres #ironia,asco,4
"No se si eso es para mi o qué , boe ",otra,6
#ndc tantos autos y ninguno me atropello,otra,6
Feliz día del amigo.,alegria,3
@Real_Oscarinn @lapollislicona Jajajaja si lo peor es que si cocino bien hasta hambre me dio ,alegria,3
@ppedeprusia Yo estoy super contenta con yoigo!,alegria,3
Esta noche es mi sábado a la noche ,alegria,3
"Y se hacen llamar periodistas, muy pocos los decentes eh! Aplausos @Miguel_layun",asco,4
"Vivo #Feliz, #vivo #Danzando, vivo mi #música, vivo #Bailando",alegria,3
"@DR_Chiva @Pau_Zoe @Ikki_del_Fenix Jajajaja!!! Eso jamás Doc, a lo mucho mugroso perver; aunque Lady Pellitur no suena mal... 😂",alegria,3
"Estaba para un crobar furioso eh, dió mio. No veo la hora de dejar de laburar aca y hacer lo que quiero. No falta tanto ya",ira,0
@HeyVampi__ Probaré la del micro a ver. ,otra,6
"@LadyWinter334 Podría ser la habitación de una residencia, o un manicomio 😱 sin ofender 🙏 jajajaja 😚",alegria,3
"@ladivaza Arrecha jeje ❤ diva, peligrosa, poderosa TE EXTRAÑO!!!!",alegria,3
"""Solo quiero una noche pa' vacilar""",alegria,3
Se fue el inter... Aplausos @weni_habbo @BryanBieber17HB,alegria,3
Arranca el Torneo de Fútbol Sala aquí e Venezuela y yo con los nervios a flor de piel pero ansioso ya que arranque el #FutVe #Clausura2017,miedo,1
yo soy re bacana pero cuando me enojo dios santo agárrate catalina,ira,0
Le mejor de todas las veces que me e enojado es cuando llega la hora de mi venganza.🧐😎🤩,ira,0
Pq no eres mi novio ya??? ,sorpresa,5
Mi mente un desastre ,tristeza,2
Era para ahorrar tiempo uacho ,otra,6
Esta noche va ser. Terrible y laburo mañana,tristeza,2
@cespinoza2011: Para #FISCAL las niñas generan un peligro.,otra,6
no puedo ser feliz aunque a veces puedas pensarlo ya que lo bueno acaba dejando un sabor amargo..,tristeza,2
arroba florencia si me contestas no me enojo eh,ira,0
@Panshie_ me estoy poniendo nervioso,miedo,1
Planear tu venganza cuando estás enojado/a y que a los 5 minutos andes como si nada.,ira,0
#PideAhora3Deseos   Comer y no engordar  Hacer ejercicio sin cansancio  Que no duelan las rodillas al correr,otra,6
ya quiero que sean las 12 y escuchar back to you que desesperación waaaaaa,otra,6
@monlaferte Espero que lo leas 😭,otra,6
@EnelClientesCL lamentablemente no se notó el esfuerzo. Es más. Se notó todo lo contrario. Tarea para la casa.,tristeza,2
@hgordillo99 Quiérete tantito ,alegria,3
"estoy enojado ,porque de esa forma no se hace , no lo puedo creer todaviaaaaa :(",ira,0
@_Laura_OMG_ @Elisa19452 No va para ofender va?,ira,0
Siempre tengo la suerte de cruzarme con gente de mierda.,asco,4
"Soy bien raro porque entre mas quiero a las personas mas pesado (y a veces culero) me llevo con ellas. Neta perdón, yo no pedí ser así ",ira,0
@Hi_SweetestHell @taylianc @PaulaSanbal @gina_zu @AnnieStylinsonM @lu15gomez @N0WKISSMEF00L @Iouisaddidas @NiallOfficial Pordos 😆,alegria,3
"Gracias por absolutamente todo y sobretodo, gracias por ser la persona que me completa. ¡Feliz día! @CXClV",alegria,3
No los arrobé porque me siguen y ,otra,6
@ambarncf Ira nomas kien abla xd xd,alegria,3
Voy a extrañar a Analu y a Tory en mis momentos de desesperación cuando ellas estén en su campa ayyy😭,tristeza,2
@MenaPablOficial Jalo🌚 no importa que mañana me tenga que levantar temprano ,otra,6
Me encanta cuando las cosas salen como quiero y cuando quiero. #Contenta.,alegria,3
Que afortunada que soy por tener a la gente que tengo en mi vida. Que lindo que lindo que lindo todoooo💞,alegria,3
Mi gata anda rara: está muy asustada y mira hacia el techo te la casa. No quiere dormir en 2do piso. Le tiene terror a los temblores. #Susto,miedo,1
Te extraño y me haces tanta falta... Empanaditas del pata negra. ,tristeza,2
@iOneGentleman_ @Resentimiento El problema es que no está claro si el primero era realmente afirmativo jajaja,alegria,3
"@DemDagon « alguien les estuviera siguiendo y hubiera provocado aquello, pues no veía al demonio cayéndose sin más o inventándose algo »",otra,6
"Y si mañana es como ayer otra vez, lo que fue hermoso será horrible después",tristeza,2
"""El amor perfecto echa fuera el temor"" 💙",otra,6
el mv es muy divertido me dieron ganas de estar ahí,alegria,3
@DelosCobos22 excelente profe gracias por sus buenas vivras siempre lo recordamos con agrado por que nos dio buenos triunfos a la  aficion.,alegria,3
@feminoacid Claro como siempre se da por hecho que todos somos heteros y CIS por que cambiar eso? Si todos somos personas! #ironía,ira,0
Feliz día fandom ❤,alegria,3
No puedo parar de reírme con amiga ,alegria,3
No podemos estar bien que ya me enojo por algo que pienso o me invento ajajajaj,ira,0
"estoy re cansada me parece que ya, 💤💤💤💤💤",otra,6
"Mi hermano se la pasa en la casa de Lala, vive más allá que acá ",otra,6
Ya lo conocen alegre hasta el tope.. me dan ganas de tomar🎶👻🍻,alegria,3
"Amigo que cansancio cargo, pero no me puedo dormir jajaj",alegria,3
@YoSoyDeLeon Leonés hasta el alma (todavía hablo cantadito) pero también ya soy de esta ciudad ,otra,6
"@Josetenecesita Blanquito molestando, y enfadado, que raro no?",ira,0
"me acordé que una vez vino la nao a mi casa y nos echamos en la cama mirando al techo y hablamos de oikawa y terminamos llorando, lo típico",tristeza,2
@JuanGalt11 Tanta comparación sin sentido que apunta....?? a agravar una falta sobre otra... con el fin de??,otra,6
Paso a paso y paso firme 😊,alegria,3
Tou bue ansioso para dia 25 bruh,miedo,1
"@Agencia_Andina @bcrpoficial Es un brillante profesional, probó y honesto.",alegria,3
