text,label
"Inspirados por la adolescente sueca #GretaThunberg se manifestarán el 15 de marzo en 1.000 ciudades de todo el mundo. En #Asturias, la cita es en Oviedo https://t.co/38yXYFLb6z",6
"Yo veré el capitulo mañana, mi pareja quiere que lo espere para verlos juntos. Estoy sufriendo entre pensar que me comeré algún spoiler, en pensar quien morirá, y en pensar que ya solo quedara 3 cap para que acabe la serie😭 #JuegodeTronos #GameOfThrones #VivePoniente #GOT",2
"¡Cuánto dolor por lo que pasa en #Venezuela! ¡Cuánto dolor lo que pasa en mi #Argentina! ¡Cuánto dolor que los dos pueblos que sufren se enfrenten en las calles de mi país! ¡El populismo comunista nos hace mal, muchachos!",2
Que bárbaro Lio Montaner. Apaguen y vámonos. #ChampionsLeague,6
#VenezuelaLibre #Venezuela Horas decisivas para la salida de Maduro del Gobierno de aquel país https://t.co/3QLSpayXnz https://t.co/DqUwzD6zOa,6
‼️⚡️BARCELONA TRICAMPEÓN DE #LALIGA⚡️‼️ USER se consagró campeón de USER 2018-19! 🏆 tras derrotar 1-0 al #Levante con gol de #Messi al minuto 62’ https://t.co/gfUuqTC1g8,6
Usted sí que da asco!!🤮🤢🤮 apoyando la hambruna y la forma en la que este dictador tiene al pueblo venezolano!! Que vergüenza!! #VenezuelaSeRespeta #VenezuelaLibre https://t.co/I8u6aH882a,4
"... La lucha tiene que ser del pueblo y ayuda extranjera porque los que tienen sed de sangre son los chavistas-maduristas que se apoderaron de nuestro país... Los asesinos son ellos, poseídos por el mismísimo diablo... #SOSVenezuela #vivavenezuelalibre #Venezuela",0
#ElecccionesGenerales28A PSOE no la cagues pactando con la derecha.,6
✅ 8 títulos en 11 años ✅ Su título número 26 ¡Enhorabuena al Barça! Campeón de #LaLiga https://t.co/d91tp823OZ,3
Acabo de ver el ultimo episodio de #JuegodeTronos y ha sido EPICOOOOO!!!! MARAVILLOSO! Que grande es esta serie https://t.co/IcBzFmW3CN,6
USER Ocho siglos de vida han luchado durante más de cinco horas por seguir en pie. Tristeza infinita... #NotreDame,3
" USER USER . USER : ""Si este esfuerzo falla, se hundirán en una dictadura desde la cual hay muy pocas alternativas posibles. Es un momento muy delicado ... el presidente quiere ver una transferencia pacífica del poder de Maduro a Guaido. Esa posibilidad aún existe ... "" #Venezuela",6
"#ANF (VIDEO) Varias personas se reúnen en proximidades de la Catedral de #NotreDame, en París, para orar y cantar mientras el fuego continúa consumiendo aquella iglesia. Vea el video aquí 👇 (Vía: USER ) https://t.co/NQeaQ3x2OW",6
#notredame #sad #paris Sin palabras por otra perdida cultural. en Notre Dame https://t.co/ZbfAOlT0YV,2
Gracias a todas esas personas que transmiten su magia a través de palabras ❤ #DíaDelLibro,3
"Huy nooo, solo hay una forma de describir esto.... que gol tan hijueputaaa!! #ChampionsLeague #Messi",5
¿CÓMO SE VIVE DESPUÉS DE ESTO? #JuegodeTronos https://t.co/V5HhK5uXDe,6
USER apoyando el régimen de USER demuestra el ego imbécil de la izquierda incapaz de ver sus fracasos desde 1914 hasta la fecha. NUNCA FUNCIONÓ. Imbéciles descerebrados. #VenezuelaLibre #Venezuela,5
"Aquellos que ayer se sentían “descorazonados”, hoy tienen más ánimo. No podemos desfallecer, debemos confiar en que si existe un plan. Todo ocurrirá en su debido y preciso momento. No debemos sucumbir a las pasiones, es momento que prevalezca la razón. Por una #Venezuela Libre !! https://t.co/DeTBRddXhG",3
"Ya vieron, por burlarse de D10S se les quemó su iglesia... #NotreDame https://t.co/BifngBRrP9",0
"Envidia de mis Hermanos catalanes y vascos, como se nota que hay culturas e idiomas diferentes. Eso define una nación #ElecccionesGenerales28A",3
Cuidado con los sondeos y con las encuestas #Aviso #ElecccionesGenerales28A,1
#Denuncia Comenzó la represión en las concentraciones de #Guatire y #Guarenas #30Abr #VenezuelaLibre,6
USER USER Yo firmo para que se pongan las pilas y trabajen duro en la política de fichajes porque no puede ser que hagas el ridículo y tu eterno rival te pinte la cara 8 de las últimas 11 veces en la #LaLiga. Fichajes de CALIDAD YA!! HAZARD YA!!,0
"El lamentable incendio que ha acabado con #NotreDame no es sólo una pérdida para París, ni siquiera para Francia, o incluso Europa, sino para el universo entero. En unas pocas horas se han consumido 800 años de historia.",0
La espera a merecido la pena... El mejor capítulo de las 8 temporadas 😱😱😱 #JuegodeTronos #GameOfTrones USER https://t.co/tB3Wi9zoTM,3
"Sonará a queja pero después de estar todo el día allí viviendo eso, sabes lo que es #ElecccionesGenerales28A",6
"La ciudadanía española entendió perfectamente que las elecciones de ayer eran una emergencia nacional, como reclamaba USER . Por eso se movilizó masivamente, para encargar el gobierno al USER y poner al trío de Colón en su sitio. #ElecccionesGenerales28A",3
Una mordidita a la orejona 😊 Qué buen gol #Suarez #VamosBarza #ChampionsLeague USER,3
"Mis libros favoritos son de ficción, por ejemplo cuando vean una peli basado en un libro, lean mil veces el libro porque los detalles no serán trasmitidos en pantalla ✌🏻 #DíaDelLibro",6
Que pesaos con Juego de Tronos... #JuegoDeTronos,0
Vaaaamos Campeones de la Liga!!!!! #BarçaLevante #Laliga,3
"Amigos, merienda y elecciones. ¿Se puede pedir algo más para quienes nos gusta más la política que comer con las manos? ✊🏻#ElecccionesGenerales28A #EstamosMuyCerca https://t.co/p3ccTlguC8",6
Tengo ganas de llorar y solo estuve dos veces. Hay monumentos que duelen. #NotreDame,2
Pero que lindura seria llevarse esto 🤓 #23Abr #AstroUDPMayo2019 #AstroUDP #DiaDelLibro https://t.co/pTaPsH2DFv,6
Noche de #JuegodeTronos con mi rubia USER https://t.co/UNegNMo8GG,6
"Maldito macrismo, a éste muchacho que apoya a Maduro, los milicos le tiraron un tiro en la oreja y no mandan ambulancia #Venezuela #VenezuelaSeRespeta https://t.co/CpEouDBWLc",0
Lo de NO dar la cara también es de muy y mucho Español USER USER #28Abril #EleccionesL6 #ElecccionesGenerales28A,3
Ahora es cuando el PSOE pacta con las derechas pequeñas y nos vamos todos a la mierda. #28A #ElecccionesGenerales28A #Elecciones2019 #Elecciones28A #EleccionesGenerales #mood https://t.co/pMr99A91ok,5
Hoy 12:45pm-gt #Barça “Lo extraordinario es que parezca normal” #Aliron #LaLiga ⚽️,6
#FOTOS Así se vivieron los hechos de violencia en #Venezuela - https://t.co/mBbdiEKLTM,6
En éste #DíaDelLibro me acompaña Alejandra Pizarnik. https://t.co/Zd4knIBhA2,5
Mi libro favorito es A tres metros sobre el cielo y puede hacerme ganar un ebook con USER #milibromytaxi #diadellibro #SantJordi +información: https://t.co/MnEmlykiXh,6
"Estoy feliz y orgullosa, en serio #ElecccionesGenerales28A",3
"De mirada aciaga y verbo de fiscal, pocas sonrisas iluminan el rostro giocondiano de Greta como esta. #GretaThunberg es la mirada de la #JusticiaClimática. #JaneGoodall la mirada maternal de la ciencia salvadora. Necesitamos a las dos más que nunca. Falta mirada acción política. https://t.co/c4JZkjO9Ut",6
¡Los cuentos nos permiten soñar y aprender! 📖 Aprovechemos este recurso para conocer más sobre el buen uso de la energía. Puedes descargar y leer la historia aquí 👉https://t.co/jTxeSUqBMh #DíaDelLibro 📚#ConsejosDeSeguridad⚡ https://t.co/jVwe1bKHKn,6
Dominio brutal del Barcelona de Messi en #LaLiga,6
#ElecccionesGenerales28A el verdadero voto oculto es del USER . Aquellos que les daba vergüenza decir que votarían a un candidato tan malo y al final lo han hecho. No queda otra que felicitar al USER . Queda izquierda para rato con una derecha destrozada,6
USER USER Enhorabuena Barca!!! Que manera de sufrir los últimos minutos pero como los amo!!!! ❤🔵🔴 Campeones más que merecidos!!! #ForçaBarça #BarçaLevante #LaLiga,3
"El bueno, el feo y el malo #ElecccionesGenerales28A https://t.co/6CkbvErdT1",6
"Hoy entre las #EleccionesGenerales28A y #JuegodeTronos, parece que me van a tener nervioso todo el día.",6
#AryaStark eres tú en 5D baby. #GameofThrones #JuegodeTronos,6
"Con los yihadistas no hay que mediar palabra, si tocan a la cristiandad hay que defenderla con ferocidad. Si hace falta otra cruzada que se haga. Dios lo quiere. #NotreDame #NotreDameFire",4
Memoria Histórica: un pilar para Unidas Podemos y PSOE USER https://t.co/zY9R2RyY2B #16deAbril #NotreDame #JuegoDeTronos #DíaMundialDeLaVoz #porlaRepública,6
"Este capitulo de #JuegodeTronos dura 90 minutos, el mas largo de la temporada y posiblemente de toda la serie. Disfruten.",6
"Es increíble que a estas horas la situación en #Venezuela siga tan confusa, que no estè trascendiendo la información más allá de #Caracas. El apagón informativo pone en riesgo vidas. https://t.co/7bjLR5jwYS",6
"USER Toda la razón, los jubilados salen a la calle a luchar todos los lunes en Bilbao para que luego los niñatos sin un porvenir claro, voten a los fantoches de los gintonics. #ElecccionesGenerales28A",0
Muy triste lo sucedido con la Cathedral de #NotreDame #NotreDameFire https://t.co/GoXI1vQp1g,2
"Venga ya, los tres a la vez... #ElecccionesGenerales28A https://t.co/UFjkaKkCG5",6
"https://t.co/ultUoJ8dPR ""Quiero que entréis en pánico, porque la casa está en llamas"", afirmó #GretaThunberg : https://t.co/NjxKGbseuY",0
No tengo palabras para describir el capítulo de #JuegodeTronos #Arya #Alucinante Solo ha faltado de #Bran saltara de la silla,5
El problema de la sobrecualificación en España. #ElecccionesGenerales28A https://t.co/1nrOZDAE4c,6
La porra del #CommunityManager: ¿de qué habrá más #TT mañana por la mañana? ¡Votad! . #GoT #28A #28Abr #GameOfThrones #JuegoDeTronos #SocialMedia,6
"Que pena mas grande, que lamentable, una maravilla de la historia para el mundo que hoy sangra en Paris, solo se que Francia y su pueblo le devolveran la grandeza y la belleza que todos esperamos volver a ver....#notredame #paris https://t.co/IOEAkNITdK",2
La mejor frase que he leído hoy. Otra vez enganchada a almudena.grandes . Otra vez con ganas de Dolores Ibárruri. Feliz día del libro. #diadellibro #leer #libros #almudenagrandes https://t.co/A8iJvWqthp,3
VISCA BARÇA! Vamos por La Liga! Aunque la defensa del #Levante no se lo está poniendo fácil. #BarçaLevante #LaLiga,3
Me uno a la iniciativa de #GretaThunberg https://t.co/1MpDOkfnzv,6
Disfrutando mucho de la noche electoral que han montado USER y USER . ¡Enhorabuena a los organizadores y gracias por la invitación! #ElecccionesGenerales28A https://t.co/hQstjobNsN,3
Puta que me cae mal Suárez ctm #ChampionsLeague,0
Una pena que no haya salido 😥💪🏼#ElecccionesGenerales28A #28A https://t.co/bg4W7YVtI5,2
Ni una más dice. Pedazo de ciego dos penaltis que no has pitado 😒#ChampionsLeague,6
Huele a pucherazo... aún así seguiremos teniendo en España lo que nos merecemos . #flojos #cobardes #mantenidos #progres #Elecciones2019 #Elecciones28A #ElecccionesGenerales28A,0
"En este #DíaDelLibro, voy a #recomendar el libro que estoy terminando de leer: ""A merced de un dios salvaje"" , una entretenida novela de USER ambientada en los pueblos vinícolas de La Rioja alta #SantJordi https://t.co/llv10mqc4F",6
Quee nerviossss a por Todas USER #ChampionsLeague #BarçaLFC #ForçaBarça,5
Todo hoy no son malas noticias. Es posible que venezuela sea libre al fin #VenezuelaLibre https://t.co/yG86IZAsrC,3
#odiorappipuntocom esta en cada protesta que hay. #rappiesvenezuela #VenezuelaLibre USER https://t.co/FvjRvG5jXv,3
USER va a donar 140 millones de euros para restaurar #NotreDame. Adivinen cuantos euros dona a países pobres? La respuesta les sorprenderá,5
"Repudiamos los intentos de golpe de estado a #Venezuela , a #NicolasMaduro y los cubanos también apoyamos la #RevolucionBolivariana. #Venezuela no está sola. #Cuba y #Venezuela triunfarán, pese a los intentos de #Bloqueo a q estamos sometidos. #Cuba y #Venezuela ...Venceremos!",3
Momentos que conmueven en la desgracia de #NotreDame https://t.co/g3LDHn5Ktj,6
"Con #VenezuelaLibre las esperanzas de todo el continente se ven levantadas con Fe y Fuerza, pronto estaremos libres de la lacra del Siglo XXI y sobre todo de tiranos dictadores como USER , los #plurinarcos y sus #opositoresfuncionales. Adelante USER https://t.co/24NhVnVbpx",6
"Antes escribía, editaba e imprimía 1.000 libros por $1.000. Ahora me cuesta casi 10 veces más porque no son libros revolucionarios. Y como la mayoría de la gente está mamando y loca, simplemente solo escribo, edito y publico en Amazon y otros sitios WEB. #DiaDelLibro",0
Solo en las peores desgracias sale la humildad de las personas. Qué triste es perder algo tan valioso para el mundo como es #NotreDame,2
"Ver a los representantes más sesudos e impostados del mundo occidental escuchar con admiración las fantasías proféticas de una niña, me hacen temer la vuelta a los tiempos oscuros del medievo #GretaThunberg",6
"USER ÚLTIMA HORA ‼️ Algunos medios de comunicación acusan a USER de hipócrita y machista porque “vota lo mismo que su marido”. Los mismos medios aseguran que “si Pablo Iglesias vota a Podemos, ella como buena esposa, también”. #28A #ElecccionesGenerales28A",6
Si te parece confusa la situación política en #Venezuela lee este hilo. https://t.co/UDUigsQTb8,6
Messi festeja su primera #LaLiga como capitán del USER . 👏🙌 Las imágenes: https://t.co/caG4S4kqC3,6
#LaLiga USER se coronó campeón de La Liga española este sábado tras vencer 1-0 al Levante. El único gol fue del astro Lionel Messi en el minuto 62. El equipo resultó ganador en casa. #27Abr https://t.co/XtbHr56nQY,6
Todavía lo recuerdo como si hubiera pasado por ahí ayer 😕 #NotreDame https://t.co/R0ONl3aaWg,6
"Pienso en esos bomberos, cómo debieron trabajar con impotencia por no terminar pronto con con esas llamas sabiendo además que eran la gran esperanza del mundo, quienes veíamos con gran dolor esta tragedia , increíble como se dice que la tristeza une más que la alegría #NotreDame",2
Historias mágicas del futbol en algunos libros 📕⚽ ¿Qué otro tienes para recomendar?🔝 #somosJUGOtv | #DíaDelLibro | #DíaInternacionalDelLibro https://t.co/Yn73dZIy5X,6
#GretaThunberg #CambioClimático ☺️💪 excelente!!!! #mujeresqueinspiran #mujeresalmando #MujeresPower #Mujeres ¿Te gustaría que eso pasara en nuestro país? https://t.co/D8RUsoSa8L,5
"los envidiosos dirán que falló una muy clara, pero en realidad dió el mejor pase de la #ChampionsLeague https://t.co/XvoG1db75e",6
"Cuando se afecta al Patrimonio Mundial, nos duele a todos. #NotreDame ☟ https://t.co/dolMGdftc1",6
Viendo los resultados de las #ElecccionesGenerales28A https://t.co/Uofz4VvNYF,6
Ni perdiendo 71 escaños borra de su cara Pablo Casado esa molesta sonrisa de gilipollas. #EleccionesL6 #ElecccionesGenerales28A,0
Los estudiantes se niegan a quedarse sin planeta. Es esperanzador que los jóvenes esta vez se adelanten a los politicos en la #Huelga15M #ContraElCambioClimatico #GretaThunberg https://t.co/eSzeW38y6f,3
No spoiler pero en serio subidle el brillo a la pantalla cuando veáis el capítulo de #JuegoDeTronos porque no se ve una mierda.,6
"No quiero ni imaginar lo desesperados que están en #Venezuela, para que piensen de esta forma 👇🏽 https://t.co/lh6PaHg3jp",6
Increíblemente brutal este plano general de la batalla de #JuegoDeTronos. 😂😂😂 https://t.co/Mk43bRMcFX,3
"Rusia mueve su títere y Estados Unidos el suyo viendo desde sus países a ver quien gana, mientras tanto la gente de #Venezuela lo sufre.",3
"USER Que bobo es creer eso, #NotreDame es patrimonio cultural no solo de Francia sino del mundo.",2
Mis dos equipos preferidos y con el corazón dividido 💔 que gane el mejor USER y USER #ChampionsLeague ⚽,3
El puto amo Leo Messi #Messi 600 goles #ChampionsLeague https://t.co/TVK0adBhNW,3
"USER USER Pues soy venezolano, mi familia está allá dependiendo de las medicinas/comidas que le enviamos desde afuera, y a mi no vas a chapear porque también tengo licenciatura en estudios internacionales. Lo que faltaba, un becerro de playa que no ha vivido en #Venezuela dando lecciones.",0
