sentimento	created_at	emocion	annotator	lead_time	relevancia	updated_at	annotation_id	text	tweet_id	ironia	id
Desagrado	2023-04-03T23:42:32.660683Z	Si	1	10.678	Si	2023-04-03T23:42:32.660741Z	958	El viejo cacreco aceptó el debate, pero bajo sus condiciones. Quieeeto, emperadorcito. Qué #IrrespetuosoEs «el cuchito» con la democracia.	1537417162872201217	Si	4451
{"choices": ["Ira", "Decepción"]}	2023-04-03T23:42:46.531924Z	Si	1	13.527	Si	2023-04-03T23:42:46.531968Z	959	#IrrespetuosoEs Que se aplauda por parte de algunas personas la actitud de no dar la cara a los ciudadanos en un debate cuando solo quedan dos candidatos en la contienda. Se gobierna con ideas claras no con vídeos de tik tok.	1537426467864330241	No	4452
Desagrado	2023-04-03T23:42:51.619018Z	Si	1	4.714	Si	2023-04-03T23:42:51.619059Z	960	#IrrespetuosoEs que petro quiera ser presidente	1537454818347864066	No	4453
Desagrado	2023-04-03T23:43:00.481239Z	Si	1	8.514	Si	2023-04-03T23:43:00.481293Z	961	#IrrespetuosoEs @MabelLaraNews ya está como las mujeres que soportan golpes de los esposos  y hacen como si no pasara nada por miedo a perderlos.	1537456839650074630	Si	4454
Desagrado	2023-04-03T23:43:07.350211Z	Si	1	6.508	Si	2023-04-03T23:43:07.350247Z	962	#IrrespetuosoEs exigir condiciones para presentarse a un Debate. 🥴	1537478445831270400	No	4455
Desagrado	2023-04-03T23:43:20.827788Z	Si	1	13.123	Si	2023-04-03T23:43:20.827830Z	963	#IrrespetuosoEs que un candidato presidencial diga quienes tiene que hacer un debate presidencial para para que el pueblo escuche sus propuestas.  Si así de candidato como seria de presidente ?	1537487723174707200	No	4456
Desagrado	2023-04-03T23:43:28.912578Z	Si	1	7.726	Si	2023-04-03T23:43:28.912616Z	964	#IrrespetuosoEs Condicionar un debate para favorecer al candidato Rodolfo Hernández.  Petrista que me siga lo sigo.  #ProgresistaSigueProgresista #PetristaSiguePetrista @petrogustavo @FranciaMarquezM 🟡 Sigámonos 🔵 Demos RT, ❤️ o Comentar. 🔴 Sigamos a los q den RT 🔄	1537493150637383681	No	4457
Desagrado	2023-04-03T23:43:43.347363Z	Si	1	14.085	Si	2023-04-03T23:43:43.347399Z	965	#IrrespetuosoEs ATENCIÓN Luego de que Petro aceptara las condiciones de Rodolfo para el #debate, se acaba de filtrar que Rodolfo incluiría dos nuevas condiciones: -La llamada a un amigo -El 50/50 #IrrespetuosoEs No Tener Huevos para ir a un debate común y que el pueblo le pregunt	1537500265858969600	Si	4458
Desagrado	2023-04-03T23:44:06.791564Z	Si	1	23.084	Si	2023-04-03T23:44:06.791603Z	966	#IrrespetuosoEs creer que si yo voy ganando las elecciones, me voy arriesgar en un debate. LÓGICO!! El que va mal en las encuestas siempre quiere debatir hasta el ultimo momento. No olvidemos que el camarada es experto en dialéctica, es lo primero que se enseña a un narcomunista.	1537521434146263040	No	4459
Desagrado	2023-04-03T23:44:14.846085Z	Si	1	7.691	Si	2023-04-03T23:44:14.846125Z	967	#IrrespetuosoEs Ver a Robolfo pidiendo perdón a la virgen y Paracol haciendole la jugadita diciendo que se le salieron las lagrimas	1537539001241968645	Si	4460
Desagrado	2023-04-03T23:44:25.837554Z	Si	1	10.645	Si	2023-04-03T23:44:25.837623Z	968	#IrrespetuosoEs Querida Yanet porque me bloqueaste si yo no te insulte o es que cualquier cosa que se refute por su candidato es un sacrilegio? el que lo negó fue usted, yo si me siento orgullosa de ser Petrista	1537562182111662081	Si	4461
Desagrado	2023-04-03T23:44:37.362353Z	Si	1	11.18	Si	2023-04-03T23:44:37.362395Z	969	Si el #Debate es una discusión en la que dos o más personas opinan y exponen sus ideas defiendiendo sus opiniones e intereses, no habrá debate; porque "el inge" sólo sabe de putear y limpiarse el culo con la ley, de posar de viejo verde y de explotar a hombrecitos 👇🏽	1537417550480523264	Si	4462
Desagrado	2023-04-03T23:44:44.909289Z	Si	1	7.193	Si	2023-04-03T23:44:44.909329Z	970	Por poco y Rodolfo Hernández @ingrodolfohdez pide de moderadores del #debate a Maria Fernanda Cabal, Paloma Valencia y a Miguel Polo Polo  #ALasMalas No #MeDecepciona	1537500734161358848	Si	4463
Desagrado	2023-04-03T23:44:55.313528Z	Si	1	10.073	Si	2023-04-03T23:44:55.313569Z	971	Yo si quiero ver el #debate. A ver cual es el nuevo formato de petro.  Pq en cada vuelta se reinventa  un nuevo plan de gobierno.	1537522835756810240	Si	4464
Desagrado	2023-04-03T23:45:11.984657Z	Si	1	16.302	Si	2023-04-03T23:45:11.984698Z	972	@Dolly2019Fg @riveraguillermo A si, cambio de opinión - respetable, de igual forma el RH asistia a su debate no iba Petro ..  pero ahora que le urge mostrase como el gran orador que es !! Ahora si necesita #Debate …	1537579222063108097	Si	4465
Confianza	2023-04-03T23:45:20.786263Z	Si	1	8.458	Si	2023-04-03T23:45:20.786305Z	973	#NosHaceFalta Que llegue el domingo y se decida cuál es el cambio que quiere Colombia Sin temor, sin presiones Vamos a las urnas #PetroYFranciaSonElCambio	1537384175971491840	No	4466
	2023-04-03T23:45:28.341179Z		1	7.206	No	2023-04-03T23:45:28.341213Z	974	@ViejoEdy10 @jsanchezcristo @WRadioColombia #NosHaceFalta entender que en la intimidad de mi hogar yo PUEDO DECIR LO QUE SE ME DE LA GANA y nadie tiene porque espiarme, grabarme y menos publicarle.   Eso es UN DELITO!!!	1537388724136431617		4467
Miedo	2023-04-03T23:45:37.031707Z	Si	1	8.351	Si	2023-04-03T23:45:37.031754Z	975	#NosHaceFalta que se roben las elecciones, yo tengo miedo de lo que pueda pasar este domingo .	1537493281608695811	No	4468
	2023-04-03T23:45:41.652627Z		1	4.272	No	2023-04-03T23:45:41.652697Z	976	#NosHaceFalta tener más convicción a la hora de invertir en #NFT y #Cryptos, porque de qué vale hacerlo solo porque los demás lo hacen? Ojo con eso.	1537520236596977664		4469
{"choices": ["Ira", "Decepción"]}	2023-04-03T23:45:50.732969Z	Si	1	8.717	Si	2023-04-03T23:45:50.733019Z	977	@jsanchezcristo #NosHaceFalta Las raciones alimenticias para la niñez que se muere de hambre en todo el territorio nacional.	1537562760288026624	No	4470
Confianza	2023-04-03T23:45:56.623707Z	Si	1	5.476	Si	2023-04-03T23:45:56.623764Z	978	@NicolasGrande8 #RodolfoElPresidentedelPueblo porque luchará contra la corrupción que tanto ha atacado a nuestro país	1537554774417088512	No	4471
Confianza	2023-04-03T23:46:00.244690Z	Si	1	3.279	Si	2023-04-03T23:46:00.244742Z	979	#RodolfoElPresidentedelPueblo a votar con la razón y no con el fanatismo	1537564908082155523	No	4472
Decepción	2023-04-03T23:46:15.110702Z	Si	1	14.515	Si	2023-04-03T23:46:15.110740Z	980	#Medecepciona Un gobierno que quiere generar miedo para impactar las elecciones el próximo domingo y me decepciona su descarada intervención en política. @6AMCaracol @gusgomez1701	1537378626731122691	No	4473
Decepción	2023-04-03T23:46:23.802135Z	Si	1	8.31	Si	2023-04-03T23:46:23.802181Z	981	#MeDecepciona que algunos periodistas por acomodarse con el mandatario de turno, le ocultan todo al colectivo ciudadano.	1537401753678843904	No	4474
Confianza	2023-04-03T23:46:27.895665Z	Si	1	3.716	Si	2023-04-03T23:46:27.895703Z	982	Por una Colombia libre de bandidos #RHGanador	1537867902531035138	No	4475
Confianza	2023-04-03T23:46:32.437764Z	Si	1	4.205	Si	2023-04-03T23:46:32.437804Z	983	Por el bien del país  #RHGanador	1537874478197264384	No	4476
Desagrado	2023-04-03T23:46:52.206148Z	Si	1	19.403	Si	2023-04-03T23:46:52.206202Z	984	#RHGanador  Siempre el mismo bodeguero con sus #  Tienen que juntar toda la corrupción, narcotráfico, compra de votos y costreñimiento para aspirar a ganar, quieren subir a una persona que no tienen ni uno de los valores que dice defender,5 dias bastaron para conocer a la calaña	1537885045238603777	No	4477
Asco	2023-04-03T23:47:03.579555Z	Si	1	10.884	Si	2023-04-03T23:47:03.579674Z	985	Se acerca la hora de ver #RHGanador esperemos que los dueños del AMOR acepten la derrota.	1537910746897518593	Si	4478
Desagrado	2023-04-03T23:47:22.169993Z	Si	1	18.067	Si	2023-04-03T23:47:22.170028Z	986	@ingrodolfohdez #RodolfoCobarde no es sino marchito dando plomo, pero para darle la cara al país con ideas es un triste, débil e incapaz. Si es presidente solo nos va a dar la cara a plomo, verdad? Más de 70 años y no aprendió a afrontar las cosas. Fachito cobarde.	1537587929962655745	Si	4479
Asco	2023-04-03T23:47:38.643957Z	Si	1	16.131	Si	2023-04-03T23:47:38.644033Z	987	Una persona que no es capaz de tener palabra y culpar al que sí cumple la decisión de la justicia es suficiente para No ser elegido Presidente, es una Farsa, es un peligro para el país #RodolfoCobarde	1537593043586539520	No	4480
Desagrado	2023-04-03T23:47:52.922357Z	Si	1	13.884	Si	2023-04-03T23:47:52.922391Z	988	Comunidad informa: Los pañales Tena en Piedecuesta , Santander se han agotado , las churrias salen hasta por las narices #RodolfoTieneMiedo #RodolfoUnPeligroParaColombia #RodolfoResponda #rodolfocobarde	1537596395397558278	Si	4481
Desagrado	2023-04-03T23:48:07.979790Z	Si	1	14.704	Si	2023-04-03T23:48:07.979827Z	989	#RodolfoMentiroso se metió un tiro en el pie.  Retó a Petro colocándole condiciones casi inaceptables para el #debateFinal, sin embargo, Petro las aceptó. Luego #RodolfoCobarde se echó para atrás. Quien vote por este corrupto no quiere a Colombia	1537599576357720064	No	4482
Desagrado	2023-04-03T23:48:13.789620Z	Si	1	5.452	Si	2023-04-03T23:48:13.789682Z	990	Ahí tienen a su "presidente" da risa este tipo #RodolfoCobarde	1537604513586204672	Si	4483
Desagrado	2023-04-03T23:48:20.648324Z	Si	1	6.492	Si	2023-04-03T23:48:20.648366Z	991	#RodolfoCobarde Usted es un irrespeto para el país.	1537605229407088640	No	4484
Desagrado	2023-04-03T23:48:30.803898Z	Si	1	9.772	Si	2023-04-03T23:48:30.803935Z	992	@sergio_fajardo Sobre todo!! Lo dice  por la educacion de su amiguito #RodolfoCobarde ??	1537607750477352962	Si	4485
Desagrado	2023-04-03T23:48:36.234511Z	Si	1	5.053	Si	2023-04-03T23:48:36.234548Z	993	Ni con todas las condiciones a su favor es capaz de debatir. #RodolfoCobarde	1537609725558149120	No	4486
Desagrado	2023-04-03T23:48:44.362939Z	Si	1	7.769	Si	2023-04-03T23:48:44.362976Z	994	#RodolfoCobarde Duque no quiere tener el titulo del peor presidente, por eso quiere qué gane Rodolfo Hernandez.	1537616726120095748	Si	4487
{"choices": ["Ira", "Decepción", "Desagrado"]}	2023-04-03T23:48:55.855904Z	Si	1	11.14	Si	2023-04-03T23:48:55.855944Z	995	Quien con dos dedos de frente va a votar por este hp ,no lo entiendo. #RodolfoCobarde	1537619561520013312	No	4488
Desagrado	2023-04-03T23:49:08.254569Z	Si	1	12.033	Si	2023-04-03T23:49:08.254605Z	996	#RodolfoCobarde huye como rata al debate, ahhh pero para tratar mal a las mujeres ahí si es valiente y no tiene reparos.	1537619302492299264	No	4489
Desagrado	2023-04-03T23:49:19.243109Z	Si	1	10.639	Si	2023-04-03T23:49:19.243144Z	997	#RodolfoCobarde   Aparte de cobarde TRAMPOSO, la gente ya no le cree sus mentiras, Petro dijo si al debate, usted creyó que no iba aceptar y le toco rebuscarse excusas	1537619768521412609	No	4490
Ira	2023-04-03T23:49:27.290864Z	Si	1	7.681	Si	2023-04-03T23:49:27.290902Z	998	Que rabia este viejo mentiroso, enfermo y asqueroso, cree que todos somos imbéciles, que falta de respeto #RodolfoCobarde	1537632614181482496	No	4491
Desagrado	2023-04-03T23:49:34.546458Z	Si	1	6.898	Si	2023-04-03T23:49:34.546498Z	999	Pocas veces había sentido pena ajena tan grande por alguien más. #RodolfoCobarde	1537634721911427072	No	4492
Desagrado	2023-04-03T23:49:44.643893Z	Si	1	9.726	Si	2023-04-03T23:49:44.643931Z	1000	Ni en sus propios términos  y con juezas a su favor asistió, todo lo que medio dice coherente se lo leen, aún peor que Duque es   #RodolfoCobarde	1537636056979357698	No	4493
Desagrado	2023-04-03T23:49:58.941133Z	Si	1	13.926	Si	2023-04-03T23:49:58.941216Z	1001	El problema del imputado de creer que la presidencia de Colombia es una licitación pública, es caer en las prácticas de los cacaos del "carrusel de la contratación" con trampas y manoseo a la Ley desfalcaron a Colombia. No pasará #RodolfoCobarde	1537639572892418048	No	4494
	2023-04-03T23:50:12.589888Z	No	1	13.283	Si	2023-04-03T23:50:12.589925Z	1002	#RodolfoCobarde y también @TwitterLatAm no permite ver las interacciones de esta tendencia, la única que tiene esa particularidad.	1537644520694751232		4495
Desagrado	2023-04-03T23:50:19.189573Z	Si	1	6.237	Si	2023-04-03T23:50:19.189647Z	1003	Queda demostrado las estrategias de esconder y engañar de la campaña de rodolfo  #RodolfoCobarde	1537653421750239232	No	4496
Ira	2023-04-03T23:50:27.635398Z	Si	1	8.068	Si	2023-04-03T23:50:27.635437Z	1004	Rodolfo se limpia el culo con la ley y las normas. YO ME LIMPIARE EL CULO CON TODO LO QUE SEA RODOLFISTA Y CON SUS FAMILIAS. #RodolfoCobarde	1537652053161521152	No	4497
Desagrado	2023-04-03T23:50:55.180703Z	Si	1	27.156	Si	2023-04-03T23:50:55.180739Z	1005	Cosas que van quedando claras:  Votar por el uribismo te hace:  Votar por Uribe 1: Ingenuo Votar por Uribe 2: hijueputa Votar por Duque : doble hijueputa Votar por Rodolfo : triple hijueputa  #RodolfoCobarde	1537760371766960128	No	4498
Decepción	2023-04-03T23:51:05.071771Z	Si	1	9.513	Si	2023-04-03T23:51:05.071812Z	1006	3. Sería bueno que dejaran de llevarse por el miedo o rencor y más por el bien de la nación. #RodolfoCobarde	1537828867091705858	No	4499
Asco	2023-04-03T23:51:14.433866Z	Si	1	8.974	Si	2023-04-03T23:51:14.433904Z	1007	@_Rafa_0409 @soscritum @agaviriau No asiste al más importante porque sabe que no tiene argumentos y queda como un pelele. #RodolfoCobarde	1537841907216404481	No	4500
Desagrado	2023-04-03T23:51:30.239029Z	Si	1	15.412	Si	2023-04-03T23:51:30.239111Z	1008	@VickyDavilaH En los PETRO videos no había nada ilegal, PETRO ni habló, acá claramente se ve al viejito siendo infiel jajaja  Tanto que habla de rectitud de prostitutas y vea. #RodolfoCobarde	1537844558674939906	Si	4501
Asco	2023-04-03T23:51:41.578580Z	Si	1	10.968	Si	2023-04-03T23:51:41.578619Z	1009	@VickyDavilaH Vacaciones en plena batalla electoral? Hay que estar muy mal de la cabeza para defender a un #ViejoCagon  que le huye a las súplicas de un pueblo. #RodolfoCobarde	1537940590427394048	No	4502
	2023-04-03T23:51:47.320093Z		1	5.369	No	2023-04-03T23:51:47.320130Z	1010	#YoVotoPor ¿Por qué van a votar?, ¿cuáles son sus razones? Los leemos esta mañana en @lafm.	1537740724954865665		4503
Confianza	2023-04-03T23:51:56.101736Z	Si	1	8.298	Si	2023-04-03T23:51:56.101772Z	1011	#YoVotoPor la educación, el respeto al medio ambiente, la paz, la salud entendida como derecho, la  protección de la industria y el agro nacionales, un sistema pensional que honre a quienes han trabajado toda su vida en la precariedad. voto por Francia y Petro.	1537752249765707782	No	4504
Asco	2023-04-03T23:52:11.650594Z	Si	1	15.151	Si	2023-04-03T23:52:11.650631Z	1012	#YoVotoPor RH + ya que Colombia merece un conductor sobrio y con experiencia, ni por el cara....le doy mi voto a un borracho y drogadicto que se disfraza de Drag Queen y permite hacer "manage a Trois" con su esposa....	1537766690708127744	Si	4505
	2023-04-03T23:52:18.235185Z	No	1	6.212	Si	2023-04-03T23:52:18.235222Z	1013	1 mes 20 días  #YoVotoPor	1537764511280766979		4506
{"choices": ["Tristeza", "Confianza"]}	2023-04-03T23:52:41.308941Z	Si	1	22.708	Si	2023-04-03T23:52:41.308978Z	1014	#YoVotoPor Liliana y sus hijas, a quienes dejaron sin padre en medio de la pandemia en un acto Sicarial por la labor de liderazgo y lucha que él llevaba. Con #PetroPresidente espero un país mucho más en paz, dónde no existan más victimizaciónes como las de esta familia	1537767066173952000	No	4507
Asco	2023-04-03T23:52:48.305077Z	Si	1	6.621	Si	2023-04-03T23:52:48.305124Z	1015	PETRO Y FRANCIA, no por un viejo arribista, corrupto, con infulas de narco octogenario. #YoVotoPor	1537795628343910401	No	4508
	2023-04-03T23:52:55.355570Z	No	1	6.686	Si	2023-04-03T23:52:55.355607Z	1016	N O   H A Y   Q U E    S E R    P E T R I S T A  P A R A    V O T A R    P O R     P E T R O   !! @MirandaBogota  @petrogustavo @ColombiaHumana_ @ingrodolfohdez @RHpresidente @infopresidencia   #YoVotoPor #ColombiaElige  #Actualidad #ColombiaDecide #ColombiaVota2022 #Tendencia	1537840436836024320		4509
Desagrado	2023-04-03T23:53:06.270311Z	Si	1	10.554	Si	2023-04-03T23:53:06.270350Z	1017	Ya sabemos que habrá droga gratis cuando los lleven a la costa... Pero el yate y las prepagos tienen costo adicional o esas también están en el paquete? #RodolfoCobarde #yovotopor	1537872632393220097	Si	4510
Asco	2023-04-03T23:53:18.341439Z	Si	1	11.712	Si	2023-04-03T23:53:18.341474Z	1018	#YoVotoPor alguien decente que no siga con la cultura narcotraficante, ni se pavonee en yates en Miami, alguien que sea capaz de exponer sus ideas, que respete a las mujeres y las creencias de los demás. Jamás votaría por el ingeniebrio	1537932880357183494	No	4511
Confianza	2023-04-03T23:53:28.654010Z	Si	1	9.953	Si	2023-04-03T23:53:28.654047Z	1019	#EsteDomingo los colombianos por primer vez demostraremos que sabemos elegir.  #EsteDomingo el país será coherente al elegir, una persona que sea coherente con las necesidades del país. #EsteDomingo Gustavo Petro,  recibirá la bendición de un pueblo laico.	1537743546761252864	No	4512
Confianza	2023-04-03T23:53:36.041342Z	Si	1	7.015	Si	2023-04-03T23:53:36.041381Z	1020	#EsteDomingo elegiremos entre más de los mismo y el cambio verdadero gustado presidente.	1537744092888694785	No	4513
Asco	2023-04-03T23:53:46.249208Z	Si	1	9.841	Si	2023-04-03T23:53:46.249243Z	1021	#EsteDomingo veremos en Twitter todos los mensajes de siempre: voté por el futuro de mis hijos, voté por el futuro de mi pais, voté pensando en Colombia y en que Dios estará con nosotros, en fin, una tonelada de mensajes de mucha gente hipócrita, intransigente y manipuladora.	1537761264453156866	No	4514
